.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.6200040992006559,117,CD4-22h-2e11
precision,binary,0.9901607084289931,118,CD4-22h-2e11
recall,binary,0.6187743390038942,118,CD4-22h-2e11
precision,binary,0.9901574803149606,119,CD4-22h-2e11
recall,binary,0.6185693789711006,119,CD4-22h-2e11
precision,binary,0.9901315789473685,120,CD4-22h-2e11
recall,binary,0.6169296987087518,120,CD4-22h-2e11
precision,binary,0.9901153212520593,121,CD4-22h-2e11
recall,binary,0.6159048985447838,121,CD4-22h-2e11
precision,binary,0.9900891972249752,122,CD4-22h-2e11
recall,binary,0.614265218282435,122,CD4-22h-2e11
precision,binary,0.9900629347466048,123,CD4-22h-2e11
recall,binary,0.6126255380200861,123,CD4-22h-2e11
precision,binary,0.9900332225913622,124,CD4-22h-2e11
recall,binary,0.6107808977249436,124,CD4-22h-2e11
precision,binary,0.9899966655551851,125,CD4-22h-2e11
recall,binary,0.608526337364214,125,CD4-22h-2e11
precision,binary,0.9899564780716438,126,CD4-22h-2e11
recall,binary,0.6060668169706908,126,CD4-22h-2e11
precision,binary,0.9899295065458208,127,CD4-22h-2e11
recall,binary,0.6044271367083419,127,CD4-22h-2e11
precision,binary,0.9902324014819804,128,CD4-22h-2e11
recall,binary,0.6025824964131994,128,CD4-22h-2e11
precision,binary,0.9901960784313726,129,CD4-22h-2e11
recall,binary,0.6003279360524698,129,CD4-22h-2e11
precision,binary,0.9905052560189895,130,CD4-22h-2e11
recall,binary,0.598688255790121,130,CD4-22h-2e11
precision,binary,0.9904891304347826,131,CD4-22h-2e11
recall,binary,0.5976634556261529,131,CD4-22h-2e11
precision,binary,0.9904599659284498,132,CD4-22h-2e11
recall,binary,0.5958188153310104,132,CD4-22h-2e11
precision,binary,0.990450204638472,133,CD4-22h-2e11
recall,binary,0.5952039352326296,133,CD4-22h-2e11
precision,binary,0.9904306220095693,134,CD4-22h-2e11
recall,binary,0.593974175035868,134,CD4-22h-2e11
precision,binary,0.9904142416980486,135,CD4-22h-2e11
recall,binary,0.5929493748719,135,CD4-22h-2e11
precision,binary,0.9904010970174837,136,CD4-22h-2e11
recall,binary,0.5921295347407256,136,CD4-22h-2e11
precision,binary,0.990728021978022,137,CD4-22h-2e11
recall,binary,0.5913096946095512,137,CD4-22h-2e11
precision,binary,0.9907024793388429,138,CD4-22h-2e11
recall,binary,0.5896700143472023,138,CD4-22h-2e11
precision,binary,0.9906800138073869,139,CD4-22h-2e11
recall,binary,0.5882352941176471,139,CD4-22h-2e11
precision,binary,0.9906444906444907,140,CD4-22h-2e11
recall,binary,0.5859807337569174,140,CD4-22h-2e11
precision,binary,0.990625,141,CD4-22h-2e11
recall,binary,0.5847509735601558,141,CD4-22h-2e11
precision,binary,0.9906054279749478,142,CD4-22h-2e11
recall,binary,0.5835212133633941,142,CD4-22h-2e11
precision,binary,0.9905824904080921,143,CD4-22h-2e11
recall,binary,0.5820864931338389,143,CD4-22h-2e11
precision,binary,0.9909027291812457,144,CD4-22h-2e11
recall,binary,0.58044681287149,144,CD4-22h-2e11
precision,binary,0.9908803928446159,145,CD4-22h-2e11
recall,binary,0.5790120926419349,145,CD4-22h-2e11
precision,binary,0.9908482928546286,146,CD4-22h-2e11
recall,binary,0.5769624923139988,146,CD4-22h-2e11
precision,binary,0.9908321579689704,147,CD4-22h-2e11
recall,binary,0.5759376921500308,147,CD4-22h-2e11
precision,binary,0.9907997169143666,148,CD4-22h-2e11
recall,binary,0.5738880918220947,148,CD4-22h-2e11
precision,binary,0.9907703230386936,149,CD4-22h-2e11
recall,binary,0.5720434515269522,149,CD4-22h-2e11
precision,binary,0.9907539118065434,150,CD4-22h-2e11
recall,binary,0.5710186513629842,150,CD4-22h-2e11
precision,binary,0.991449946562166,151,CD4-22h-2e11
recall,binary,0.5704037712646034,151,CD4-22h-2e11
precision,binary,0.9914346895074947,152,CD4-22h-2e11
recall,binary,0.5693789711006354,152,CD4-22h-2e11
precision,binary,0.9914193779048981,153,CD4-22h-2e11
recall,binary,0.5683541709366674,153,CD4-22h-2e11
precision,binary,0.9914040114613181,154,CD4-22h-2e11
recall,binary,0.5673293707726993,154,CD4-22h-2e11
precision,binary,0.9913885898815931,155,CD4-22h-2e11
recall,binary,0.5663045706087313,155,CD4-22h-2e11
precision,binary,0.9913854989231874,156,CD4-22h-2e11
recall,binary,0.5660996105759377,156,CD4-22h-2e11
precision,binary,0.9913606911447084,157,CD4-22h-2e11
recall,binary,0.5644599303135889,157,CD4-22h-2e11
precision,binary,0.9913388668350775,158,CD4-22h-2e11
recall,binary,0.5630252100840336,158,CD4-22h-2e11
precision,binary,0.991304347826087,159,CD4-22h-2e11
recall,binary,0.5607706497233039,159,CD4-22h-2e11
precision,binary,0.9912727272727273,160,CD4-22h-2e11
recall,binary,0.5587210493953679,160,CD4-22h-2e11
precision,binary,0.9912631962140517,161,CD4-22h-2e11
recall,binary,0.5581061692969871,161,CD4-22h-2e11
precision,binary,0.9912408759124087,162,CD4-22h-2e11
recall,binary,0.5566714490674318,162,CD4-22h-2e11
precision,binary,0.9912280701754386,163,CD4-22h-2e11
recall,binary,0.5558516089362574,163,CD4-22h-2e11
precision,binary,0.9912120102526547,164,CD4-22h-2e11
recall,binary,0.5548268087722894,164,CD4-22h-2e11
precision,binary,0.9912055698057897,165,CD4-22h-2e11
recall,binary,0.5544168887067021,165,CD4-22h-2e11
precision,binary,0.9911958914159942,166,CD4-22h-2e11
recall,binary,0.5538020086083214,166,CD4-22h-2e11
precision,binary,0.9911634756995582,167,CD4-22h-2e11
recall,binary,0.5517524082803853,167,CD4-22h-2e11
precision,binary,0.9911537043862882,168,CD4-22h-2e11
recall,binary,0.5511375281820045,168,CD4-22h-2e11
precision,binary,0.991130820399113,169,CD4-22h-2e11
recall,binary,0.5497028079524493,169,CD4-22h-2e11
precision,binary,0.9911144020733061,170,CD4-22h-2e11
recall,binary,0.5486780077884812,170,CD4-22h-2e11
precision,binary,0.9910979228486647,171,CD4-22h-2e11
recall,binary,0.5476532076245132,171,CD4-22h-2e11
precision,binary,0.9910813823857302,172,CD4-22h-2e11
recall,binary,0.5466284074605452,172,CD4-22h-2e11
precision,binary,0.9914275065225494,173,CD4-22h-2e11
recall,binary,0.5451936872309899,173,CD4-22h-2e11
precision,binary,0.9914050822122571,174,CD4-22h-2e11
recall,binary,0.5437589670014347,174,CD4-22h-2e11
precision,binary,0.9913889928865594,175,CD4-22h-2e11
recall,binary,0.5427341668374667,175,CD4-22h-2e11
precision,binary,0.9913663663663663,176,CD4-22h-2e11
recall,binary,0.5412994466079114,176,CD4-22h-2e11
precision,binary,0.9913436206247648,177,CD4-22h-2e11
recall,binary,0.5398647263783563,177,CD4-22h-2e11
precision,binary,0.9916887041934265,178,CD4-22h-2e11
recall,binary,0.5380200860832137,178,CD4-22h-2e11
precision,binary,0.9916666666666667,179,CD4-22h-2e11
recall,binary,0.5365853658536586,179,CD4-22h-2e11
precision,binary,0.9916445119635396,180,CD4-22h-2e11
recall,binary,0.5351506456241033,180,CD4-22h-2e11
precision,binary,0.9916222391469917,181,CD4-22h-2e11
recall,binary,0.533715925394548,181,CD4-22h-2e11
precision,binary,0.9916158536585366,182,CD4-22h-2e11
recall,binary,0.5333060053289609,182,CD4-22h-2e11
precision,binary,0.9916030534351145,183,CD4-22h-2e11
recall,binary,0.5324861651977865,183,CD4-22h-2e11
precision,binary,0.99195093905711,184,CD4-22h-2e11
recall,binary,0.5304365648698504,184,CD4-22h-2e11
precision,binary,0.9923076923076923,185,CD4-22h-2e11
recall,binary,0.5287968846075015,185,CD4-22h-2e11
precision,binary,0.9922869263401466,186,CD4-22h-2e11
recall,binary,0.5273621643779463,186,CD4-22h-2e11
precision,binary,0.9922869263401466,187,CD4-22h-2e11
recall,binary,0.5273621643779463,187,CD4-22h-2e11
precision,binary,0.9922630560928434,188,CD4-22h-2e11
recall,binary,0.5257224841155974,188,CD4-22h-2e11
precision,binary,0.9922480620155039,189,CD4-22h-2e11
recall,binary,0.5246976839516294,189,CD4-22h-2e11
precision,binary,0.9922299922299922,190,CD4-22h-2e11
recall,binary,0.5234679237548678,190,CD4-22h-2e11
precision,binary,0.9926098794243485,191,CD4-22h-2e11
recall,binary,0.5230580036892806,191,CD4-22h-2e11
precision,binary,0.9925925925925926,192,CD4-22h-2e11
recall,binary,0.521828243492519,192,CD4-22h-2e11
precision,binary,0.992578125,193,CD4-22h-2e11
recall,binary,0.5208034433285509,193,CD4-22h-2e11
precision,binary,0.9925723221266615,194,CD4-22h-2e11
recall,binary,0.5203935232629637,194,CD4-22h-2e11
precision,binary,0.9925519404155233,195,CD4-22h-2e11
recall,binary,0.5189588030334085,195,CD4-22h-2e11
precision,binary,0.9925402434236357,196,CD4-22h-2e11
recall,binary,0.518138962902234,196,CD4-22h-2e11
precision,binary,0.9925226288862653,197,CD4-22h-2e11
recall,binary,0.5169092027054725,197,CD4-22h-2e11
precision,binary,0.9925019731649566,198,CD4-22h-2e11
recall,binary,0.5154744824759172,198,CD4-22h-2e11
precision,binary,0.9924841772151899,199,CD4-22h-2e11
recall,binary,0.5142447222791555,199,CD4-22h-2e11
precision,binary,0.992472266244057,200,CD4-22h-2e11
recall,binary,0.5134248821479811,200,CD4-22h-2e11
precision,binary,0.992442322991249,201,CD4-22h-2e11
recall,binary,0.5113752818200451,201,CD4-22h-2e11
precision,binary,0.9924302788844621,202,CD4-22h-2e11
recall,binary,0.5105554416888707,202,CD4-22h-2e11
precision,binary,0.9924151696606787,203,CD4-22h-2e11
recall,binary,0.5095306415249027,203,CD4-22h-2e11
precision,binary,0.9924060751398881,204,CD4-22h-2e11
recall,binary,0.5089157614265218,204,CD4-22h-2e11
precision,binary,0.9923939151321057,205,CD4-22h-2e11
recall,binary,0.5080959212953474,205,CD4-22h-2e11
precision,binary,0.9923847695390782,206,CD4-22h-2e11
recall,binary,0.5074810411969666,206,CD4-22h-2e11
precision,binary,0.9923694779116465,207,CD4-22h-2e11
recall,binary,0.5064562410329986,207,CD4-22h-2e11
precision,binary,0.9927536231884058,208,CD4-22h-2e11
recall,binary,0.5054314408690306,208,CD4-22h-2e11
precision,binary,0.9931451612903226,209,CD4-22h-2e11
recall,binary,0.5048165607706497,209,CD4-22h-2e11
precision,binary,0.9931340872374798,210,CD4-22h-2e11
recall,binary,0.5039967206394753,210,CD4-22h-2e11
precision,binary,0.9931174089068826,211,CD4-22h-2e11
recall,binary,0.5027669604427136,211,CD4-22h-2e11
precision,binary,0.9930978481526593,212,CD4-22h-2e11
recall,binary,0.5013322402131585,212,CD4-22h-2e11
precision,binary,0.9930838079739626,213,CD4-22h-2e11
recall,binary,0.5003074400491904,213,CD4-22h-2e11
precision,binary,0.9930668841761827,214,CD4-22h-2e11
recall,binary,0.4990776798524288,214,CD4-22h-2e11
precision,binary,0.9930555555555556,215,CD4-22h-2e11
recall,binary,0.49825783972125437,215,CD4-22h-2e11
precision,binary,0.9930441898527005,216,CD4-22h-2e11
recall,binary,0.49743799959007995,216,CD4-22h-2e11
precision,binary,0.9930242100943784,217,CD4-22h-2e11
recall,binary,0.4960032793605247,217,CD4-22h-2e11
precision,binary,0.993421052631579,218,CD4-22h-2e11
recall,binary,0.49518343922935026,218,CD4-22h-2e11
precision,binary,0.9934102141680395,219,CD4-22h-2e11
recall,binary,0.49436359909817584,219,CD4-22h-2e11
precision,binary,0.9938118811881188,220,CD4-22h-2e11
recall,binary,0.49374871899979506,220,CD4-22h-2e11
precision,binary,0.9946192052980133,221,CD4-22h-2e11
recall,binary,0.4925189588030334,221,CD4-22h-2e11
precision,binary,0.9950166112956811,222,CD4-22h-2e11
recall,binary,0.49108423857347816,222,CD4-22h-2e11
precision,binary,0.9950145409223099,223,CD4-22h-2e11
recall,binary,0.4908792785406846,223,CD4-22h-2e11
precision,binary,0.9950062421972534,224,CD4-22h-2e11
recall,binary,0.49005943840951016,224,CD4-22h-2e11
precision,binary,0.995,225,CD4-22h-2e11
recall,binary,0.4894445583111293,225,CD4-22h-2e11
precision,binary,0.994991652754591,226,CD4-22h-2e11
recall,binary,0.4886247181799549,226,CD4-22h-2e11
precision,binary,0.9949832775919732,227,CD4-22h-2e11
