.metric,.estimator,.estimate,umi_cutoff,group
sensitivity,binary,0.894649523019494,95,CD4-6h-2e11
specificity,binary,0.9238845144356955,95,CD4-6h-2e11
precision,binary,0.9378260869565217,96,CD4-6h-2e11
recall,binary,0.894649523019494,96,CD4-6h-2e11
sensitivity,binary,0.894649523019494,96,CD4-6h-2e11
specificity,binary,0.9249343832020998,96,CD4-6h-2e11
precision,binary,0.9386155855463648,97,CD4-6h-2e11
recall,binary,0.8942347573620905,97,CD4-6h-2e11
sensitivity,binary,0.8942347573620905,97,CD4-6h-2e11
specificity,binary,0.925984251968504,97,CD4-6h-2e11
precision,binary,0.9402529437418229,98,CD4-6h-2e11
recall,binary,0.8942347573620905,98,CD4-6h-2e11
sensitivity,binary,0.8942347573620905,98,CD4-6h-2e11
specificity,binary,0.9280839895013123,98,CD4-6h-2e11
precision,binary,0.9406113537117904,99,CD4-6h-2e11
recall,binary,0.8934052260472832,99,CD4-6h-2e11
sensitivity,binary,0.8934052260472832,99,CD4-6h-2e11
specificity,binary,0.9286089238845144,99,CD4-6h-2e11
precision,binary,0.9409448818897638,100,CD4-6h-2e11
recall,binary,0.8921609290750726,100,CD4-6h-2e11
sensitivity,binary,0.8921609290750726,100,CD4-6h-2e11
specificity,binary,0.9291338582677166,100,CD4-6h-2e11
precision,binary,0.941768826619965,101,CD4-6h-2e11
recall,binary,0.8921609290750726,101,CD4-6h-2e11
sensitivity,binary,0.8921609290750726,101,CD4-6h-2e11
specificity,binary,0.9301837270341208,101,CD4-6h-2e11
precision,binary,0.9430074528715475,102,CD4-6h-2e11
recall,binary,0.8921609290750726,102,CD4-6h-2e11
sensitivity,binary,0.8921609290750726,102,CD4-6h-2e11
specificity,binary,0.931758530183727,102,CD4-6h-2e11
precision,binary,0.9429323968393327,103,CD4-6h-2e11
recall,binary,0.8909166321028619,103,CD4-6h-2e11
sensitivity,binary,0.8909166321028619,103,CD4-6h-2e11
specificity,binary,0.931758530183727,103,CD4-6h-2e11
precision,binary,0.9432967032967033,104,CD4-6h-2e11
recall,binary,0.8900871007880548,104,CD4-6h-2e11
sensitivity,binary,0.8900871007880548,104,CD4-6h-2e11
specificity,binary,0.9322834645669291,104,CD4-6h-2e11
precision,binary,0.9437115215479331,105,CD4-6h-2e11
recall,binary,0.8900871007880548,105,CD4-6h-2e11
sensitivity,binary,0.8900871007880548,105,CD4-6h-2e11
specificity,binary,0.9328083989501312,105,CD4-6h-2e11
precision,binary,0.9445178335535006,106,CD4-6h-2e11
recall,binary,0.8896723351306511,106,CD4-6h-2e11
sensitivity,binary,0.8896723351306511,106,CD4-6h-2e11
specificity,binary,0.9338582677165355,106,CD4-6h-2e11
precision,binary,0.9453503746143676,107,CD4-6h-2e11
recall,binary,0.8896723351306511,107,CD4-6h-2e11
sensitivity,binary,0.8896723351306511,107,CD4-6h-2e11
specificity,binary,0.9349081364829396,107,CD4-6h-2e11
precision,binary,0.9457671957671958,108,CD4-6h-2e11
recall,binary,0.8896723351306511,108,CD4-6h-2e11
sensitivity,binary,0.8896723351306511,108,CD4-6h-2e11
specificity,binary,0.9354330708661417,108,CD4-6h-2e11
precision,binary,0.9466019417475728,109,CD4-6h-2e11
recall,binary,0.8896723351306511,109,CD4-6h-2e11
sensitivity,binary,0.8896723351306511,109,CD4-6h-2e11
specificity,binary,0.9364829396325459,109,CD4-6h-2e11
precision,binary,0.9474149359257623,110,CD4-6h-2e11
recall,binary,0.8892575694732476,110,CD4-6h-2e11
sensitivity,binary,0.8892575694732476,110,CD4-6h-2e11
specificity,binary,0.9375328083989501,110,CD4-6h-2e11
precision,binary,0.948604342046965,111,CD4-6h-2e11
recall,binary,0.8880132725010369,111,CD4-6h-2e11
sensitivity,binary,0.8880132725010369,111,CD4-6h-2e11
specificity,binary,0.9391076115485564,111,CD4-6h-2e11
precision,binary,0.9490022172949002,112,CD4-6h-2e11
recall,binary,0.8875985068436334,112,CD4-6h-2e11
sensitivity,binary,0.8875985068436334,112,CD4-6h-2e11
specificity,binary,0.9396325459317585,112,CD4-6h-2e11
precision,binary,0.9498000888494003,113,CD4-6h-2e11
recall,binary,0.8867689755288262,113,CD4-6h-2e11
sensitivity,binary,0.8867689755288262,113,CD4-6h-2e11
specificity,binary,0.9406824146981627,113,CD4-6h-2e11
precision,binary,0.9501779359430605,114,CD4-6h-2e11
recall,binary,0.885939444214019,114,CD4-6h-2e11
sensitivity,binary,0.885939444214019,114,CD4-6h-2e11
specificity,binary,0.9412073490813648,114,CD4-6h-2e11
precision,binary,0.9505567928730512,115,CD4-6h-2e11
recall,binary,0.8851099128992119,115,CD4-6h-2e11
sensitivity,binary,0.8851099128992119,115,CD4-6h-2e11
specificity,binary,0.9417322834645669,115,CD4-6h-2e11
precision,binary,0.9509366636931311,116,CD4-6h-2e11
recall,binary,0.8842803815844048,116,CD4-6h-2e11
sensitivity,binary,0.8842803815844048,116,CD4-6h-2e11
specificity,binary,0.9422572178477691,116,CD4-6h-2e11
precision,binary,0.9513175524787851,117,CD4-6h-2e11
recall,binary,0.8834508502695977,117,CD4-6h-2e11
sensitivity,binary,0.8834508502695977,117,CD4-6h-2e11
specificity,binary,0.9427821522309712,117,CD4-6h-2e11
precision,binary,0.9516994633273703,118,CD4-6h-2e11
recall,binary,0.8826213189547906,118,CD4-6h-2e11
sensitivity,binary,0.8826213189547906,118,CD4-6h-2e11
specificity,binary,0.9433070866141732,118,CD4-6h-2e11
precision,binary,0.9521038495971352,119,CD4-6h-2e11
recall,binary,0.882206553297387,119,CD4-6h-2e11
sensitivity,binary,0.882206553297387,119,CD4-6h-2e11
specificity,binary,0.9438320209973753,119,CD4-6h-2e11
precision,binary,0.9524876736889287,120,CD4-6h-2e11
