.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.7228890728476821,108,CD4-22h-2e11
precision,binary,0.992022792022792,109,CD4-22h-2e11
recall,binary,0.7206125827814569,109,CD4-22h-2e11
precision,binary,0.9920114122681883,110,CD4-22h-2e11
recall,binary,0.7195778145695364,110,CD4-22h-2e11
precision,binary,0.9922790963683157,111,CD4-22h-2e11
recall,binary,0.7181291390728477,111,CD4-22h-2e11
precision,binary,0.9922680412371134,112,CD4-22h-2e11
recall,binary,0.7170943708609272,112,CD4-22h-2e11
precision,binary,0.9922569544020649,113,CD4-22h-2e11
recall,binary,0.7160596026490066,113,CD4-22h-2e11
precision,binary,0.9922525107604018,114,CD4-22h-2e11
recall,binary,0.7156456953642384,114,CD4-22h-2e11
precision,binary,0.9922413793103448,115,CD4-22h-2e11
recall,binary,0.7146109271523179,115,CD4-22h-2e11
precision,binary,0.9922235023041475,116,CD4-22h-2e11
recall,binary,0.7129552980132451,116,CD4-22h-2e11
precision,binary,0.9924898902368573,117,CD4-22h-2e11
recall,binary,0.7110927152317881,117,CD4-22h-2e11
precision,binary,0.9933314004059147,118,CD4-22h-2e11
recall,binary,0.7090231788079471,118,CD4-22h-2e11
precision,binary,0.993891797556719,119,CD4-22h-2e11
recall,binary,0.7071605960264901,119,CD4-22h-2e11
precision,binary,0.9938704028021016,120,CD4-22h-2e11
recall,binary,0.7046771523178808,120,CD4-22h-2e11
precision,binary,0.9938542581211589,121,CD4-22h-2e11
recall,binary,0.7028145695364238,121,CD4-22h-2e11
precision,binary,0.9938307873090482,122,CD4-22h-2e11
recall,binary,0.7001241721854304,122,CD4-22h-2e11
precision,binary,0.9938144329896907,123,CD4-22h-2e11
recall,binary,0.6982615894039735,123,CD4-22h-2e11
precision,binary,0.9937979917306556,124,CD4-22h-2e11
recall,binary,0.6963990066225165,124,CD4-22h-2e11
precision,binary,0.9937906564163217,125,CD4-22h-2e11
recall,binary,0.6955711920529801,125,CD4-22h-2e11
precision,binary,0.9940775836541309,126,CD4-22h-2e11
recall,binary,0.6947433774834437,126,CD4-22h-2e11
precision,binary,0.9940635203324428,127,CD4-22h-2e11
recall,binary,0.6930877483443708,127,CD4-22h-2e11
precision,binary,0.9940529289325007,128,CD4-22h-2e11
recall,binary,0.6918460264900662,128,CD4-22h-2e11
precision,binary,0.9940351923650462,129,CD4-22h-2e11
recall,binary,0.6897764900662252,129,CD4-22h-2e11
precision,binary,0.9943164822016153,130,CD4-22h-2e11
recall,binary,0.6879139072847682,130,CD4-22h-2e11
precision,binary,0.9943045563549161,131,CD4-22h-2e11
recall,binary,0.6864652317880795,131,CD4-22h-2e11
precision,binary,0.9942960072050435,132,CD4-22h-2e11
recall,binary,0.6854304635761589,132,CD4-22h-2e11
precision,binary,0.9942874323511726,133,CD4-22h-2e11
recall,binary,0.6843956953642384,133,CD4-22h-2e11
precision,binary,0.9942822750526633,134,CD4-22h-2e11
recall,binary,0.6837748344370861,134,CD4-22h-2e11
precision,binary,0.9942667471333736,135,CD4-22h-2e11
recall,binary,0.6819122516556292,135,CD4-22h-2e11
precision,binary,0.9942528735632183,136,CD4-22h-2e11
recall,binary,0.6802566225165563,136,CD4-22h-2e11
precision,binary,0.9942424242424243,137,CD4-22h-2e11
recall,binary,0.6790149006622517,137,CD4-22h-2e11
precision,binary,0.9945371775417299,138,CD4-22h-2e11
recall,binary,0.6781870860927153,138,CD4-22h-2e11
precision,binary,0.9945272119185162,139,CD4-22h-2e11
recall,binary,0.6769453642384106,139,CD4-22h-2e11
precision,binary,0.9945205479452055,140,CD4-22h-2e11
recall,binary,0.6761175496688742,140,CD4-22h-2e11
precision,binary,0.9945105215004575,141,CD4-22h-2e11
recall,binary,0.6748758278145696,141,CD4-22h-2e11
precision,binary,0.9948028125955365,142,CD4-22h-2e11
recall,binary,0.6734271523178808,142,CD4-22h-2e11
precision,binary,0.9947820748925721,143,CD4-22h-2e11
recall,binary,0.6707367549668874,143,CD4-22h-2e11
precision,binary,0.9947692307692307,144,CD4-22h-2e11
recall,binary,0.6690811258278145,144,CD4-22h-2e11
precision,binary,0.9947643979057592,145,CD4-22h-2e11
recall,binary,0.6684602649006622,145,CD4-22h-2e11
precision,binary,0.9947530864197531,146,CD4-22h-2e11
recall,binary,0.6670115894039735,146,CD4-22h-2e11
precision,binary,0.994741725951129,147,CD4-22h-2e11
recall,binary,0.6655629139072847,147,CD4-22h-2e11
precision,binary,0.9950387596899225,148,CD4-22h-2e11
