conditions,genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
6h-6e10,Fry,5.81526939895497e-7,0.7715709063198193,0.118,0.068,0.008019838028098799
6h-6e10,St8sia1,5.959787443048742e-7,0.5519802822904114,0.196,0.133,0.00821914286270852
6h-6e10,Atad3a,6.045895840577201e-7,-0.32958499148264253,0.352,0.438,0.008337894953740018
6h-6e10,Tm2d3,6.06409294788526e-7,-0.32891970522311265,0.377,0.458,0.008362990584428562
6h-6e10,Rps6,6.128646748056217e-7,0.09007187912675185,1,0.999,0.008452016730244328
6h-6e10,Nus1,6.290912746509055e-7,-0.37801281395320363,0.323,0.405,0.008675797768710638
6h-6e10,Sept7,6.558365484191806e-7,-0.12883980245952964,0.974,0.98,0.00904464183924892
6h-6e10,H3f3b,7.090813336202623e-7,-0.12136667421208891,0.999,0.998,0.009778940671957037
6h-6e10,Wdr12,7.235719580098385e-7,-0.26529437816633217,0.526,0.604,0.009978780872913682
6h-6e10,Cd83,7.241916891960945e-7,-0.5086209889519211,0.17,0.239,0.009987327585703339
6h-6e10,Gspt1,7.288132548812087e-7,-0.1599984186736414,0.853,0.895,0.01005106359806675
6h-6e10,Tal2,7.374230538218714e-7,-0.7142819319075873,0.088,0.143,0.010169801335257429
6h-6e10,Slc16a1,7.460347442465416e-7,-0.3412029179385798,0.254,0.335,0.010288565157904056
6h-6e10,Chst2,7.49390018992751e-7,-0.5122235678412905,0.13,0.194,0.010334837751929029
6h-6e10,Ddx3x,7.731521548913213e-7,-0.26250459450168,0.624,0.683,0.010662541368106212
6h-6e10,Ube3a,8.066419924868179e-7,-0.24434737800019007,0.641,0.707,0.011124399718385705
6h-6e10,Adh4,8.372404261784553e-7,-0.8535663966023246,0.057,0.104,0.011546382717427077
6h-6e10,Arhgef1,8.404859189006461e-7,0.2737869159373828,0.644,0.572,0.011591141307558811
6h-6e10,Hgh1,8.559872324438443e-7,-0.5346787560350137,0.141,0.206,0.011804919922633057
6h-6e10,Gch1,8.608896877436615e-7,-0.5897598131544628,0.134,0.197,0.011872529683672837
6h-6e10,Jaml,9.020713986863929e-7,0.6068859920556864,0.219,0.156,0.012440466659284043
6h-6e10,Nop16,9.213246055299409e-7,-0.31376854600884635,0.546,0.603,0.012705987634863415
6h-6e10,Acaca,9.79038018662833e-7,-0.3799127907037696,0.366,0.437,0.01350191331537913
6h-6e10,Gar1,9.837720020703468e-7,-0.23479417711368078,0.677,0.736,0.013567199680552153
6h-6e10,Eif3d,1.0144691935415674e-6,-0.2176564405082002,0.695,0.747,0.013990544648131755
6h-6e10,Nkg7,1.0216130666983487e-6,-0.5594246106301549,0.191,0.262,0.014089065802836927
6h-6e10,Ube2h,1.0674725984714575e-6,0.4453045099636763,0.373,0.302,0.014721514605519872
6h-6e10,Hsd17b12,1.0736088236404127e-6,-0.2811919546775206,0.476,0.55,0.014806139286824931
6h-6e10,Rps19,1.1475051932160801e-6,0.07988497145187168,1,1,0.01582524411964296
6h-6e10,Lcp2,1.1777208953837138e-6,-0.2022826785987799,0.819,0.87,0.016241948868236798
6h-6e10,Eif3c,1.191653902415284e-6,-0.11190980974643527,0.959,0.967,0.01643409896820918
6h-6e10,Pde3b,1.1985212556265845e-6,0.4647161659552723,0.387,0.317,0.016528806636346226
6h-6e10,Mapkapk3,1.2027433400515947e-6,0.3315792340776583,0.47,0.403,0.01658703340265154
6h-6e10,Malt1,1.2356612185346504e-6,0.31161729688887074,0.641,0.585,0.017041003864811364
6h-6e10,Ctla2a,1.26363891970301e-6,0.9869012058998035,0.074,0.037,0.01742684434162421
6h-6e10,Bcl2a1d,1.2891507580279453e-6,-0.7096391861296438,0.091,0.145,0.017778678103963393
6h-6e10,Rpl28,1.33687278472456e-6,0.07923519974758264,1,1,0.01843681257413641
6h-6e10,Cyth1,1.3785544378541144e-6,0.3966081643110343,0.423,0.35,0.019011644252446093
6h-6e10,Gnl2,1.4142493518939134e-6,-0.2738665929620451,0.488,0.558,0.01950391281196896
6h-6e10,Dhrs3,1.4624597828499582e-6,-0.9191547382299015,0.046,0.088,0.02016878286528377
6h-6e10,Magohb,1.4743365540787273e-6,-0.3230641338391979,0.423,0.499,0.020332575417299728
6h-6e10,Atf4,1.4880023686529784e-6,-0.26805377383793905,0.514,0.587,0.020521040666093227
6h-6e10,Pdcd1,1.5159481773970295e-6,-0.3379959003491855,0.448,0.522,0.020906441314482434
6h-6e10,Heatr3,1.548094833576458e-6,-0.3518803857568227,0.281,0.358,0.021349775849852932
6h-6e10,AW112010,1.6639592665088236e-6,0.31545490653308683,0.592,0.527,0.022947662244423187
6h-6e10,Tle3,1.7066939998328443e-6,-0.39452372318296314,0.323,0.401,0.023537016951694755
6h-6e10,Dnaja2,1.7082109069991253e-6,-0.19531501533100482,0.736,0.803,0.023557936618424938
6h-6e10,Rps4x,1.763502465660267e-6,0.06050238293279886,1,1,0.02432046250392074
6h-6e10,Rasa1,1.890156643737479e-6,0.28826928938632157,0.572,0.504,0.026067150273783573
6h-6e10,Cd160,2.054762960822715e-6,-0.7934105816921266,0.095,0.149,0.028337235992706065
6h-6e10,Slfn1,2.1145803689815807e-6,0.6917868290720879,0.163,0.109,0.02916217786862498
6h-6e10,Myh9,2.1191277985520503e-6,0.1769018015172117,0.986,0.973,0.029224891469831326
6h-6e10,Cct6a,2.125978834756375e-6,-0.1445934224103529,0.89,0.907,0.029319374110125168
6h-6e10,Itgb7,2.1580053497785107e-6,0.5219481683507976,0.263,0.198,0.02976105177879544
6h-6e10,Prelid3b,2.2186937628866915e-6,-0.29024042963197816,0.518,0.582,0.030598005683970364
6h-6e10,Cacybp,2.3456975985474347e-6,-0.16317076462346303,0.865,0.887,0.03234951558156767
6h-6e10,Htt,2.3690412761630715e-6,0.3304507537285426,0.473,0.402,0.03267144823956492
6h-6e10,Dars,2.373562239637145e-6,-0.2367145042345354,0.561,0.629,0.03273379684683587
6h-6e10,Dnajc2,2.373918827119082e-6,-0.18340627600333936,0.761,0.797,0.032738714544799256
6h-6e10,Nat10,2.3824789005741907e-6,-0.37893560076386734,0.287,0.361,0.032856766517818665
6h-6e10,Abcd3,2.415969239419352e-6,-0.41561548624218336,0.339,0.41,0.03331863178083229
6h-6e10,Gemin6,2.4588825095159712e-6,-0.40961158849601587,0.306,0.376,0.03391044868873476
6h-6e10,Tob2,2.4633286314273688e-6,-0.3215354363514258,0.36,0.435,0.03397176515601484
6h-6e10,Ltv1,2.488774242408921e-6,-0.32521922292092087,0.331,0.409,0.03432268557706143
6h-6e10,Gpx1,2.561605657263054e-6,0.15353378665422168,0.974,0.968,0.03532710361931478
6h-6e10,Pwp2,2.6091021966975114e-6,-0.49540811775899996,0.192,0.258,0.03598212839465538
6h-6e10,Ergic1,2.611234557727658e-6,-0.2571085026136565,0.472,0.553,0.036011535785622134
6h-6e10,Il12rb1,2.711645996674667e-6,-0.6138286106796693,0.134,0.193,0.03739630994014033
6h-6e10,2310033P09Rik,2.7959541930258465e-6,-0.30237872746137096,0.352,0.43,0.03855900427601945
6h-6e10,Nme1,2.871037292207288e-6,-0.11831133395480764,0.985,0.988,0.03959447529683071
6h-6e10,Cytip,2.878833809351446e-6,0.2327016489193623,0.765,0.722,0.03970199706476579
6h-6e10,Emp3,2.985337999995368e-6,0.2311967293439903,0.609,0.536,0.04117079635793612
6h-6e10,Gm15987,2.990156913306162e-6,1.02274230720653,0.095,0.054,0.04123725399140528
6h-6e10,Crabp2,3.0271997607408404e-6,-0.7523053783624529,0.109,0.164,0.04174811190037693
6h-6e10,Tgfbr1,3.0413792643717056e-6,0.3826517607366877,0.341,0.27,0.041943661434950194
6h-6e10,Nle1,3.1894512245690043e-6,-0.43037728347509074,0.24,0.31,0.043985721838031136
6h-6e10,Plec,3.2029249543570222e-6,0.3449864258775885,0.44,0.368,0.044171538045537695
6h-6e10,Csnk2a2,3.2378861280644186e-6,-0.31121801836371255,0.408,0.479,0.0446536875921364
